STATION,NAME,DATE,AWND,AWND_Change,EVAP,MNPN,MXPN,PGTM,PRCP,PRCP_Change,PSUN,SN51,SN52,SN52_Change,SNOW,SNOW_Change,SNWD,SNWD_Change,SX52,SX52_Change,TAVG,TMAX,TMAX_Change,TMIN,TMIN_Change,TSUN,WDF2,WDF2_Change,WDF5,WDF5_Change,WDMV,WESD,WSF2,WSF2_Change,WSF5,WSF5_Change,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT16,WT17,WT18,WT19,WT22
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/3/14,10.07,-3.8,,,,,0,0,,,,0,0.2,0.2,16.9,0,,0,,23,-8,9,-7,,330,20,330,20,,,25.1,-4,36,-6.1,,,,,,,1,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/3/15,16.11,6.04,,,,,0,0,,,,0,0,-0.2,16.9,0,,0,,10,-13,0,-9,,340,10,340,10,,,28,2.9,36,0,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/3/16,6.26,-9.85,,,,,0,0,,,,0,0,0,16.9,0,,0,,27,17,-1,-1,,300,-40,310,-30,,,15,-13,19.9,-16.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/3/17,3.8,-2.46,,,,,0,0,,,,0,0,0,16.9,0,,0,,49,22,11,12,,250,-50,260,-50,,,12.1,-2.9,16.1,-3.8,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/3/18,13.2,9.4,,,,,0,0,,,,0,0,0,16.1,-0.8,,0,,45,-4,15,4,,330,80,330,70,,,28,15.9,36,19.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/3/19,12.53,-0.67,,,,,0,0,,,,0,0,0,15,-1.1,,0,,24,-21,7,-8,,330,0,330,0,,,25.1,-2.9,34,-2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/3/20,6.93,-5.6,,,,,0,0,,,,0,0,0,15,0,,0,,50,26,15,8,,310,-20,250,-80,,,17,-8.1,23,-11,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/3/21,7.16,0.23,,,,,0,0,,,,0,0,0,13,-2,,0,,58,8,27,12,,250,-60,250,0,,,16.1,-0.9,21,-2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/3/22,6.49,-0.67,,,,,0,0,,,,0,0,0,9.1,-3.9,,0,,62,4,30,3,,220,-30,220,-30,,,14.1,-2,19.9,-1.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/3/23,5.14,-1.35,,,,,0,0,,,,0,0,0,7.1,-2,,0,,61,-1,31,1,,140,-80,160,-60,,,8.9,-5.2,12.1,-7.8,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/3/24,4.25,-0.89,,,,,0.01,0.01,,,,0,0,0,5.1,-2,,0,,55,-6,34,3,,180,40,180,20,,2.1,12.1,3.2,15,2.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/3/25,8.5,4.25,,,,,0.11,0.1,,,,0,0,0,3.9,-1.2,,0,,54,-1,40,6,,170,-10,150,-30,,,16.1,4,21,6,1,1,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/3/26,7.61,-0.89,,,,,0.89,0.78,,,,0,0.5,0.5,2,-1.9,,0,,47,-7,32,-8,,80,-90,50,-100,,,23,6.9,33.1,12.1,1,1,1,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/3/27,7.61,0,,,,,0.15,-0.74,,,,0,1.2,0.7,3.1,1.1,,0,,33,-14,26,-6,,10,-70,20,-30,,,21.9,-1.1,29.1,-4,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/3/28,14.32,6.71,,,,,0.45,0.3,,,,0,3,1.8,3.1,0,,0,,34,1,24,-2,,150,140,140,120,,,23,1.1,35.1,6,1,1,,1,,1,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/3/29,11.41,-2.91,,,,,0.19,-0.26,,,,0,0,-3,5.1,2,,0,,37,3,24,0,,300,150,340,200,,,23.9,0.9,44.1,9,1,,,1,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/3/30,7.61,-3.8,,,,,0,-0.19,,,,0,0,0,3.9,-1.2,,0,,46,9,16,-8,,170,-130,190,-150,,,17,-6.9,21.9,-22.2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/3/31,10.96,3.35,,,,,0,0,,,,0,0,0,2,-1.9,,0,,56,10,34,18,,180,10,180,-10,,,21,4,27.1,5.2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/1,13.2,2.24,,,,,0.88,0.88,,,,0,0,0,0,-2,,0,,49,-7,25,-9,,330,150,330,150,,,23.9,2.9,35.1,8,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/2,9.17,-4.03,,,,,0,-0.88,,,,0,0,0,0,0,,0,,29,-20,22,-3,,330,0,320,-10,,,19.9,-4,28,-7.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/3,5.37,-3.8,,,,,0,0,,,,0,0,0,0,0,,0,,39,10,16,-6,,330,0,320,0,,,13,-6.9,18.1,-9.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/4,12.97,7.6,,,,,0.44,0.44,,,,0,5.4,5.4,0,0,,0,,40,1,21,5,,360,30,360,40,,,31.1,18.1,36,17.9,1,1,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/5,12.3,-0.67,,,,,0.23,-0.21,,,,0,0.1,-5.3,3.9,3.9,,0,,47,7,34,13,,360,0,20,-340,,,21,-10.1,27.1,-8.9,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/6,9.4,-2.9,,,,,0.01,-0.22,,,,0,0,-0.1,0,-3.9,,0,,53,6,37,3,,360,0,20,0,,,15,-6,19,-8.1,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/7,8.72,-0.68,,,,,0,-0.01,,,,0,0,0,0,0,,0,,61,8,44,7,,40,-320,40,20,,,17,2,25.1,6.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/8,6.49,-2.23,,,,,0,0,,,,0,0,0,0,0,,0,,64,3,41,-3,,20,-20,30,-10,,,13,-4,17,-8.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/9,3.8,-2.69,,,,,0,0,,,,0,0,0,0,0,,0,,69,5,36,-5,,10,-10,20,-10,,,12.1,-0.9,15,-2,1,1,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/10,6.49,2.69,,,,,0,0,,,,0,0,0,0,0,,0,,61,-8,37,1,,30,20,40,20,,,16.1,4,23,8,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/11,8.28,1.79,,,,,0,0,,,,0,0,0,0,0,,0,,57,-4,28,-9,,20,-10,350,310,,,17,0.9,23.9,0.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/12,11.86,3.58,,,,,0,0,,,,0,0,0,0,0,,0,,54,-3,41,13,,70,50,50,-300,,,21.9,4.9,30,6.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/13,8.05,-3.81,,,,,0,0,,,,0,0,0,0,0,,0,,58,4,35,-6,,10,-60,60,10,,,16.1,-5.8,21.9,-8.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/14,4.47,-3.58,,,,,0,0,,,43,43,0,0,0,0,51,51,,61,3,30,-5,,40,30,10,-50,,,13,-3.1,17,-4.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/15,6.71,2.24,,,,,0,0,,,43,0,0,0,0,0,56,5,,65,4,33,3,,110,70,110,100,,,16.1,3.1,23,6,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/16,12.3,5.59,,,,,0,0,,,40,-3,0,0,0,0,55,-1,,53,-12,29,-4,,80,-30,110,0,,,21.9,5.8,29.1,6.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/17,12.08,-0.22,,,,,0,0,,,42,2,0,0,0,0,51,-4,,44,-9,34,5,,40,-40,60,-50,,,18.1,-3.8,23.9,-5.2,,,,,,,1,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/18,9.4,-2.68,,,,,0,0,,,41,-1,0,0,0,0,45,-6,,50,6,35,1,,340,300,340,280,,,16.1,-2,21.9,-2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/19,5.37,-4.03,,,,,0,0,,,40,-1,0,0,0,0,50,5,,64,14,30,-5,,320,-20,310,-30,,,17,0.9,23.9,2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/20,6.71,1.34,,,,,0.05,0.05,,,42,2,0,0,0,0,52,2,,63,-1,33,3,,240,-80,240,-70,,,19.9,2.9,28,4.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/21,7.38,0.67,,,,,0.7,0.65,,,40,-2,0.2,0.2,0,0,52,0,,41,-22,34,1,,10,-230,210,-30,,,15,-4.9,21.9,-6.1,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/22,13.87,6.49,,,,,0.41,-0.29,,,38,-2,3.2,3,1.2,1.2,43,-9,,35,-6,28,-6,,250,240,250,40,,,23,8,34,12.1,1,,,1,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/23,11.18,-2.69,,,,,0,-0.41,,,39,1,0,-3.2,3.1,1.9,43,0,,50,15,28,0,,290,40,240,-10,,,21,-2,32,-2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/24,7.61,-3.57,,,,,0,0,,,37,-2,0,0,0,-3.1,47,4,,62,12,34,6,,310,20,300,60,,,21.9,0.9,30,-2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/25,4.7,-2.91,,,,,0.09,0.09,,,40,3,0,0,0,0,48,1,,64,2,31,-3,,230,-80,230,-70,,,17,-4.9,23,-7,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/26,11.18,6.48,,,,,0.2,0.11,,,40,0,0,0,0,0,47,-1,,46,-18,36,5,,310,80,320,90,,0,23.9,6.9,36,13,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/27,13.2,2.02,,,,,0,-0.2,,,41,1,0,0,0,0,45,-2,,54,8,37,1,,340,30,300,-20,,0,23.9,0,35.1,-0.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/28,6.71,-6.49,,,,,0,0,,,40,-1,0,0,0,0,52,7,,66,12,30,-7,,310,-30,310,10,,,18.1,-5.8,25.1,-10,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/29,5.37,-1.34,,,,,0,0,,,44,4,0,0,0,0,52,0,,67,1,36,6,,80,-230,350,40,,,10.1,-8,16.1,-9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/4/30,9.17,3.8,,,,,0.49,0.49,,,,-44,0,0,0,0,,-52,,50,-17,41,5,,10,-70,10,-340,,,18.1,8,25.1,9,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/1,12.08,2.91,,,,,0,-0.49,,,,0,0,0,0,0,,0,,52,2,37,-4,,320,310,320,310,,,25.1,7,36,10.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/2,11.41,-0.67,,,,,0,0,,,44,44,0,0,0,0,52,52,,56,4,36,-1,,250,-70,300,-20,,,23,-2.1,33.1,-2.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/3,8.28,-3.13,,,,,0,0,,,40,-4,0,0,0,0,51,-1,,59,3,31,-5,,310,60,310,10,,,17,-6,25.1,-8,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/4,2.91,-5.37,,,,,0,0,,,41,1,0,0,0,0,54,3,,63,4,30,-1,,60,-250,40,-270,,,10.1,-6.9,13,-12.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/5,6.93,4.02,,,,,0.47,0.47,,,47,6,0,0,0,0,56,2,,51,-12,41,11,,100,40,110,70,,,15,4.9,18.1,5.1,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/6,8.95,2.02,,,,,0.42,-0.05,,,45,-2,0,0,0,0,52,-4,,50,-1,36,-5,,310,210,310,200,,,17,2,25.9,7.8,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/7,5.82,-3.13,,,,,0,-0.42,,,45,0,0,0,0,0,51,-1,,55,5,38,2,,360,50,330,20,,,12.1,-4.9,16.1,-9.8,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/8,9.17,3.35,,,,,0,0,,,44,-1,0,0,0,0,52,1,,51,-4,33,-5,,50,-310,30,-300,,,17,4.9,25.1,9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/9,9.17,0,,,,,0,0,,,46,2,0,0,0,0,52,0,,60,9,38,5,,310,260,310,280,,,21.9,4.9,31.1,6,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/10,3.36,-5.81,,,,,0,0,,,44,-2,0,0,0,0,55,3,,64,4,34,-4,,360,50,300,-10,,,16.1,-5.8,23.9,-7.2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/11,5.37,2.01,,,,,0.46,0.46,,,47,3,0,0,0,0,55,0,,62,-2,40,6,,240,-120,250,-50,,,19.9,3.8,23.9,0,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/12,8.05,2.68,,,,,0.15,-0.31,,,48,1,0,0,0,0,55,0,,55,-7,37,-3,,330,90,340,90,,,21,1.1,25.9,2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/13,7.38,-0.67,,,,,0.01,-0.14,,,45,-3,0,0,0,0,55,0,,65,10,32,-5,,300,-30,330,-10,,,21,0,34,8.1,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/14,7.38,0,,,,,0,-0.01,,,47,2,0,0,0,0,58,3,,66,1,41,9,,360,60,360,30,,,19.9,-1.1,29.1,-4.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/15,4.92,-2.46,,,,,0,0,,,54,7,0,0,0,0,63,5,,73,7,34,-7,,220,-140,210,-150,,,18.1,-1.8,29.1,0,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/16,5.59,0.67,,,,,0,0,,,53,-1,0,0,0,0,65,2,,72,-1,45,11,,240,20,240,30,,,17,-1.1,23.9,-5.2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/17,3.36,-2.23,,,,,0.01,0.01,,,53,0,0,0,0,0,66,1,,73,1,40,-5,,240,0,230,-10,,,21,4,25.9,2,1,1,1,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/18,7.83,4.47,,,,,0.06,0.05,,,56,3,0,0,0,0,65,-1,,71,-2,49,9,,320,80,330,100,,,21,0,30,4.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/19,4.7,-3.13,,,,,0,-0.06,,,53,-3,0,0,0,0,65,0,,74,3,44,-5,,360,40,10,-320,,,16.1,-4.9,21,-9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/20,8.5,3.8,,,,,0,0,,,54,1,0,0,0,0,71,6,,80,6,47,3,,150,-210,160,150,,,17,0.9,23,2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/21,6.04,-2.46,,,,,0.02,0.02,,,60,6,0,0,0,0,71,0,,85,5,56,9,,300,150,300,140,,,17,0,23,0,,,1,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/22,6.49,0.45,,,,,0.12,0.1,,,64,4,0,0,0,0,70,-1,,82,-3,61,5,,310,10,310,10,,,14.1,-2.9,21.9,-1.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/23,11.86,5.37,,,,,0.53,0.41,,,61,-3,0,0,0,0,71,1,,65,-17,42,-19,,10,-300,360,50,,,28,13.9,35.1,13.2,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/24,5.59,-6.27,,,,,0,-0.53,,,53,-8,0,0,0,0,71,0,,65,0,33,-9,,230,220,330,-30,,,13,-15,17,-18.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/25,8.5,2.91,,,,,0.1,0.1,,,54,1,0,0,0,0,66,-5,,76,11,46,13,,230,0,220,-110,,,23.9,10.9,34,17,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/26,9.17,0.67,,,,,0.35,0.25,,,61,7,0,0,0,0,71,5,,86,10,63,17,,250,20,240,20,,,23,-0.9,34,0,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/27,12.97,3.8,,,,,0,-0.35,,,61,0,0,0,0,0,71,0,,66,-20,35,-28,,330,80,340,100,,,23,0,32,-2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/28,8.05,-4.92,,,,,0,0,,,51,-10,0,0,0,0,61,-10,,56,-10,31,-4,,330,0,300,-40,,,19.9,-3.1,29.1,-2.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/29,4.92,-3.13,,,,,0,0,,,50,-1,0,0,0,0,65,4,,61,5,34,3,,90,-240,360,60,,,12.1,-7.8,18.1,-11,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/30,7.16,2.24,,,,,0.09,0.09,,,52,2,0,0,0,0,65,0,,65,4,39,5,,150,60,150,-210,,,16.1,4,21,2.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/5/31,6.26,-0.9,,,,,0.72,0.63,,,54,2,0,0,0,0,64,-1,,54,-11,45,6,,360,210,340,190,,,14.1,-2,18.1,-2.9,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/1,7.16,0.9,,,,,0.01,-0.71,,,54,0,0,0,0,0,66,2,,73,19,45,0,,250,-110,260,-80,,,16.1,2,23,4.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/2,5.59,-1.57,,,,,0,-0.01,,,56,2,0,0,0,0,67,1,,78,5,47,2,,310,60,250,-10,,,16.1,0,25.9,2.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/3,6.04,0.45,,,,,0.07,0.07,,,59,3,0,0,0,0,67,0,,71,-7,49,2,,180,-130,200,-50,,,17,0.9,25.1,-0.8,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/4,6.71,0.67,,,,,0,-0.07,,,60,1,0,0,0,0,71,4,,80,9,58,9,,250,70,250,50,,,18.1,1.1,23.9,-1.2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/5,8.5,1.79,,,,,0.05,0.05,,,62,2,0,0,0,0,72,1,,78,-2,55,-3,,230,-20,240,-10,,,23,4.9,38,14.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/6,4.7,-3.8,0.04,,,,0,-0.05,,,63,1,0,0,0,0,74,2,,78,0,55,0,,260,30,330,90,,,12.1,-10.9,15,-23,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/7,10.07,5.37,0.03,67,88,,0,0,,,65,2,0,0,0,0,78,4,,92,14,64,9,,250,-10,260,-70,,,23.9,11.8,32,17,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/8,8.05,-2.02,0.26,69,87,,0.01,0.01,,,69,4,0,0,0,0,78,0,,92,0,67,3,,300,50,330,70,,,16.1,-7.8,23.9,-8.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/9,9.4,1.35,0.42,63,87,,0,-0.01,,,66,-3,0,0,0,0,77,-1,,76,-16,56,-11,,330,30,320,-10,41,,18.1,2,29.1,5.2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/10,9.62,0.22,0.31,48,76,,0,0,,,61,-5,0,0,0,0,75,-2,,64,-12,43,-13,,360,30,10,-310,78.9,,23,4.9,30,0.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/11,3.8,-5.82,0.16,48,71,,0,0,,,59,-2,0,0,0,0,78,3,,69,5,38,-5,,20,-340,20,10,16.2,,14.1,-8.9,17,-13,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/12,5.14,1.34,0.2,53,77,,0,0,,,59,0,0,0,0,0,73,-5,,76,7,43,5,,330,310,350,330,24.2,,18.1,4,27.1,10.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/13,5.59,0.45,0.25,51,78,,0,0,,,59,0,0,0,0,0,74,1,,74,-2,44,1,,10,-320,320,-30,34.8,,13,-5.1,19,-8.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/14,9.84,4.25,0.21,55,78,,0,0,,,61,2,0,0,0,0,74,0,,79,5,47,3,,190,180,180,-140,14.3,,23.9,10.9,33.1,14.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/15,6.49,-3.35,0.14,56,70,,0.7,0.7,,,63,2,0,0,0,0,70,-4,,70,-9,57,10,,170,-20,170,-10,47.8,,18.1,-5.8,25.1,-8,1,,1,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/16,8.05,1.56,0.19,56,72,,0.02,-0.68,,,61,-2,0,0,0,0,69,-1,,68,-2,48,-9,,260,90,280,110,67.1,,16.1,-2,25.1,0,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/17,6.71,-1.34,0.12,50,71,,0.04,0.02,,,59,-2,0,0,0,0,70,1,,66,-2,45,-3,,250,-10,250,-30,29.2,,15,-1.1,21,-4.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/18,6.71,0,0.21,53,81,,0,-0.04,,,58,-1,0,0,0,0,75,5,,82,16,47,2,,240,-10,210,-40,31.1,,17,2,25.9,4.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/19,7.38,0.67,0.15,60,80,,0.51,0.51,,,64,6,0,0,0,0,75,0,,75,-7,55,8,,310,70,300,90,21.7,,21.9,4.9,33.1,7.2,1,,1,,1,,1,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/20,3.8,-3.58,0.19,58,79,,0,-0.51,,,62,-2,0,0,0,0,71,-4,,77,2,55,0,,10,-300,180,-120,16.8,,8.9,-13,17,-16.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/21,7.61,3.81,0.14,64,82,,0.83,0.83,,,64,2,0,0,0,0,74,3,,84,7,57,2,,220,210,230,50,16.8,,28,19.1,45,28,1,,1,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/22,8.28,0.67,0.18,68,79,,0.31,-0.52,,,69,5,0,0,0,0,75,1,,78,-6,51,-6,,360,140,270,40,16.8,,17,-11,23.9,-21.1,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/23,7.38,-0.9,0.18,51,72,,0,-0.31,,,63,-6,0,0,0,0,73,-2,,68,-10,47,-4,,300,-60,60,-210,34.8,,16.1,-0.9,23,-0.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/24,8.5,1.12,0.25,52,78,,0,0,,,61,-2,0,0,0,0,75,2,,77,9,45,-2,,180,-120,190,130,29.2,,18.1,2,28,5,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/25,10.51,2.01,0.27,55,80,,0,0,,,64,3,0,0,0,0,75,0,,77,0,51,6,,160,-20,160,-30,26.1,,18.1,0,23.9,-4.1,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021/6/26,6.93,-3.58,0.01,64,79,,0.42,0.42,,,69,5,0,0,0,0,76,1,,69,-8,62,11,,170,10,170,10,93.8,,15,-3.1,19,-4.9,1,,,,,,,,,,,,,,
